
央视,#genre#
贵州 Ⅰ 麻江电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=majiang 
贵州 Ⅰ 雷山综合,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=leishan 
贵州 Ⅰ 黎平综合,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=liping 
贵州 Ⅰ 锦屏电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=jinping 
贵州 Ⅰ 黄平电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=huangping 
贵州 Ⅰ 台江综合,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=taijiang 
贵州 Ⅰ 环球奇观,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=hQqg 
贵州 Ⅰ 剑河电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=jianhe 
贵州 Ⅰ 贞丰电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=zhenfeng 
贵州 Ⅰ 德江电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=dejiang 
贵州 Ⅰ 天柱电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=tianzhu 
贵州 Ⅰ 榕江电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=rongjiang 
贵州 Ⅰ 义龙新区,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=yilong 
贵州 Ⅰ 正安融媒,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=zhengan   
贵州 Ⅰ 册亨新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=ceheng 
贵州 Ⅰ 安龙电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=anlong 
贵州 Ⅰ 望谟电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=wangmo 
贵州 Ⅰ 务川电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=wuchuan   
贵州 Ⅰ 盘州电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=panzhou 
贵州 Ⅰ 贵广电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=dcyds 
贵州 Ⅰ 贵州茅台,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=gzmt   
贵州 Ⅰ 好剧赏析,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=hjsx   
贵州 Ⅰ 丹寨电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=danzhai 
贵州 Ⅰ 瓮安新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=wengan 
贵州 Ⅰ 福泉新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=fuquan
贵州 Ⅰ 贵阳新闻,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=GYBTV1
贵州 Ⅰ 贵阳生活,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=GYBTV2
贵州 Ⅰ 贵阳法制,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=GYBTV3
贵州 Ⅰ 贵阳都市,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=GYBTV4
贵州 Ⅰ 贵阳旅游,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=GYBTV5
贵州 Ⅰ 综合广播,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=FM889
贵州 Ⅰ 交通广播,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=FM1027
贵州 Ⅰ 女性广播,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=FM104
贵州 Ⅰ 音乐广播,http://cdn.chxjon.cn/iptv/QQ582185381/gzgy.php?id=FM909
内蒙 Ⅰ 通辽新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=nmgtl1
内蒙 Ⅰ 通辽蒙语,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=nmgtl2
内蒙 Ⅰ 通辽城市,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=nmgtl3
内蒙 Ⅰ 巴彦新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=nmgbyne1
内蒙 Ⅰ 巴彦生活,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=nmgbyne2
内蒙 Ⅰ 巴彦影视,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=nmgbyne3
内蒙 Ⅰ 准格尔台,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=nmgeedszge
内蒙 Ⅰ 乌旗新闻,http://cdn.chxjon.cn/iptv/QQ582185381/nmwq.php?id=6
内蒙 Ⅰ 乌旗经济,http://cdn.chxjon.cn/iptv/QQ582185381/nmwq.php?id=4
内蒙 Ⅰ 乌旗生活,http://cdn.chxjon.cn/iptv/QQ582185381/nmwq.php?id=12
内蒙 Ⅰ 少儿频道,http://cdn.chxjon.cn/iptv/QQ582185381/nmtv.php?id=35
内蒙 Ⅰ 文体娱乐,http://cdn.chxjon.cn/iptv/QQ582185381/nmtv.php?id=39
内蒙 Ⅰ 伊旗电视,http://cdn.chxjon.cn/iptv/QQ582185381/nmyq.php?id=79
内蒙 Ⅰ 伊旗广播,http://cdn.chxjon.cn/iptv/QQ582185381/nmyq.php?id=80
内蒙 Ⅰ 蒙语广播,http://cdn.chxjon.cn/iptv/QQ582185381/nmwq.php?id=14
内蒙 Ⅰ 汉语广播,http://cdn.chxjon.cn/iptv/QQ582185381/nmwq.php?id=13
内蒙 Ⅰ 交通广播,http://cdn.chxjon.cn/iptv/QQ582185381/nmwq.php?id=15
内蒙 Ⅰ 音乐之声,http://cdn.chxjon.cn/iptv/QQ582185381/nmtv.php?id=42
内蒙 Ⅰ 交通之声,http://cdn.chxjon.cn/iptv/QQ582185381/nmtv.php?id=48
新疆 Ⅰ 奇台综合,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=xjcjqt
新疆 Ⅰ 伊宁一套,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=xjylyns1
新疆 Ⅰ 伊宁二套,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=xjylyns2
西藏 Ⅰ 拉萨综合,http://cdn.chxjon.cn/iptv/QQ582185381/xzls.php?id=zhpd
西藏 Ⅰ 拉萨藏语,http://cdn.chxjon.cn/iptv/QQ582185381/xzls.php?id=zyzhpd
西藏 Ⅰ 拉萨文旅,http://cdn.chxjon.cn/iptv/QQ582185381/xzls.php?id=whlypd
西藏 Ⅰ 拉萨广播,http://cdn.chxjon.cn/iptv/QQ582185381/xzls.php?id=zhgb


有线
体育赛事,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=tyss 
文物宝库,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=shdy 
天元围棋,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=tywq    
书画频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=shpd 
每日健身,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=mrjs 
彩民在线,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=cmzx 
幸福彩,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=xfc 
七彩戏剧,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=sctx 
劲爆体育,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=jbty 
老年福,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=lnf 
摄影频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=sypd   
早期教育,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=zqjy   
都市剧场,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=dsjc 
汽摩频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=qmpd 
游戏竞技,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=yxjj 
游戏风云,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=yxfy 
梨园频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=lypd 
靓妆频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=lzpd 
快乐垂钓,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=klcd 
先锋乒羽,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=xfpy 
茶频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=cpd 
国学频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=gxpd 
环球奇观,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=wwbk 
武术世界,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=wssj 
中华美食,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=zhmshd 
中华美食,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=zhms 
足球频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=zqpd 



奇艺,#genre#
名侦探柯南,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380158422
杨幂,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380717822
江苏卫视,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380175922
收视冠军,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380128522
童年经典,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380183622
真人秀,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380191822
爆笑虫子,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380221522
动画电影,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380206422
怀旧剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=401310322
经典重温,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115222
武林外传,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380176022
猫和老鼠,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380158622
蜡笔小新,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380176322
铠甲勇士,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380183522
炊事班的故事,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380158222
戏曲,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380229122
人文社会,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380116022
粤语原声,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380719622
科学探索,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115722
王牌对王牌,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380228622
婚姻剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380720822
文化奇谈,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380207122
经典纪实,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380722222
科技前线,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380121622
湖南卫视,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380138522
绝地求生,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380192022
金牌调解,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=401311322
倪大红,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380718622
旅游攻略,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380121122
军事观察,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380121222
怀旧动画,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380176422
爱情保卫战,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380191922
康熙王朝,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380715822
惊悚午夜场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380174022
奥特曼,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380176222
杨紫,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380222522
办公室故事,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380719422
情感调解,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115522
权谋剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380721222
赵丽颖,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380666422
我和我的祖国,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380714422
宰相刘罗锅,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380717022
天骐播客,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380186622
军旅剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115122
儿歌大全,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380221922
纪晓岚,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380715022
宠物台,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=400300122
日韩院线,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=401310522
老戏骨飙戏,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380720222
仙侠玄幻,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380176122
豆瓣高分,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380173922
靳东,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380718222
我的前半生,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380715622
朱亚文,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380716822
老剧超清,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380717422
琅琊榜,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380215922
特种兵,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380719222
下饭频道,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380121722
周末影院,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380228922
脱口秀,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380189522
奇妙世界,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380121322
英文儿歌,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380221822
英雄联盟,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380124822
动画小天地,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380206722
唐嫣,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380718422
城乡生活,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380720022
胡歌,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380716422
重磅综艺,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380189322
美食厨房,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380187022
亲子小游戏,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380191722
宝宝巴士,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380222622
动作电影,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380173422
郭德纲,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380207322
经典港片,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380173722
大头儿子,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380183322
伪装者,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380715422
贝瓦儿歌,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380222322
儿童乐园,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380188722
纪录片,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380662622
神探狄仁杰,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380714822
相亲选秀,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115622
养生堂,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380216222
谍战剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380215722
国剧修复,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380717622
宝宝课堂,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380186522
医院故事,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380719022
亲子启蒙,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380185522
小猪佩奇,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380221622
电影大片,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380187322
东方卫视,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380165322
第三调解室,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380722622
央视大剧,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380228822
爆笑精选,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380192122
自然地理,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115822
王凯,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380718022
热播电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380185322
巧虎,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380222922
口碑年代剧,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380719822
历史秘闻,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115922
玩具乐园,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380185422
兔小贝儿歌,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380222422
倒霉熊,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380221722
宫廷正剧,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115322
浙江卫视,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115422
家有儿女,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380717222
华语院线,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380718822
温情影院,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380229022
家庭剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380114922
青春剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380216122
情景喜剧,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380115022
广场舞大全,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380186322
老年剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380720622
小说改编,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380721022
悠然小天,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380206822
张嘉译,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380666222
抗战剧场,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380215422
奔跑吧,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380716022
我的世界,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380124922
喜羊羊,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380183422
聂远,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=401310122
票房收割机,http://cdn.chxjon.cn/iptv/QQ582185381/iqiyi.php?id=380173822


优酷

,#genre#大宅门1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dzm1
DOTA2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==dota2
天龙八部,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==jytlbb
神雕侠侣,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==jysdxl
射雕英雄传1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jysdyxz
射雕英雄传2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jysdyxz2
鹿鼎记,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==jyldj
末世硬核,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==msyh
德云社1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==dys
德云社2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==dys2
德云社3,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==dys3
德云社4,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==dys4
成龙,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=cl
吴彦祖1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wyz
吴彦祖2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wyz2
葫芦兄弟,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hlxd
小伶玩具,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xlwj
水浒传,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=shz
欢乐颂,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hls
士兵突击,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=sbtj
梁家辉,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ljh
郭富城,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=gfc
林正英,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lzy
周星驰1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zxc
周星驰2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zxc2
周星驰3,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zxc3
海底小纵队,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hdxzd
水浒传,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=shz98
汪汪队立大功,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wwdldg
林正英2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lzy2
寻秦记,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==xqj=
猫和老鼠,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=mhls
哆啦A梦,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jqm
飞车手游,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=Qqfc
英雄联盟,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yxlm
火影忍者,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hyrz
济公游记,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jg
吴京,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wj
西游记,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xyj
我不是药神,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wbsys
黄渤,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hb
超级宝贝JOJO,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jojo
李连杰,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=llj
周润发,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zrf2
洪金宝,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hjb
周润发粤语,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zrf
黎明,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lm
张学友,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zxy
郑中基,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zzj
林志玲,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lzl
任达华,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=rdh
张家辉,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zjh
刘德华,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ldh
刘德华经典,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ldh2
李连杰电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=llj2
成龙电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=cl2
刘青云,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lqy
沈腾,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=st
古天乐,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=gtl
谢霆锋,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xtf
张国荣,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zgr
宋慧乔宋仲基,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=shqszj
奥斯卡经典,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ask
欧美英雄,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=omyx
欧美大片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=omdp
粤语天堂,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yueyutt
粤语综艺,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yydyzy
警匪电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jfdy
粤语片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yueyu
香港经典,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xgwxjdyp
粤语动作,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yueyudz
香港喜剧,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xgwxxjhs
电影港片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dygpdp
悬疑电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xydy
武侠电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wxdy
亲子厅,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=qzt
硬汉厅,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yht
少女厅,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=snt
爱国影片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=agyp
爱国电影1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=agdy
爱国电影2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=agdy2
经典校园,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xyqc
热血电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=rxdy
动作电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dzdy
科幻电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=khdy
金庸武侠1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jywx
金庸武侠2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jywx2
动画电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dhdy
动作大片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dydzdp
